user,item
616,3456
752,119
17854,2299
11522,2757
7556,410
12448,2922
17133,5922
6923,2160
18299,3854
18316,3269
16611,4305
17669,3458
2271,4935
5494,2313
3002,2939
9745,1823
19213,4948
534,17
16533,3833
8093,1904
15438,5552
432,3123
1023,3564
9087,483
718,484
8371,2033
3187,2318
9360,5745
10573,1803
12180,3642
12613,4463
1964,65
3433,250
1671,752
16401,3505
8550,1217
3487,486
70,4585
12207,2994
1940,2862
9330,1557
12628,772
931,1881
13701,2677
3959,481
8513,4718
17064,3445
7828,4615
1706,1877
18518,2598
18990,3347
6274,5231
13657,2755
7394,2818
11769,4838
11354,4596
1767,59
15203,4880
9141,2193
14399,2611
18052,2017
3714,276
5085,4090
4002,908
19265,5622
3618,3197
5970,282
9497,515
14617,2689
4413,2879
5762,518
14003,4681
14557,1857
9803,972
18524,2362
16824,3742
11256,2344
2517,4320
9387,505
10987,1927
3769,3716
17458,2567
7618,4000
16783,3152
19173,3939
2944,5296
9085,1860
18004,4955
8140,2584
5103,1232
17856,2613
15459,4819
4265,2607
10827,891
11171,701
4684,2002
14832,1688
8211,2235
6757,2890
3951,3356
6100,1048
647,2606
15611,2557
645,5943
339,9
6309,1387
8014,3569
9382,1450
14715,5425
4627,2592
3590,4481
14729,4542
9084,480
13189,919
17136,4744
19395,5048
193,4506
18928,5582
5385,894
6697,341
11182,2529
7357,387
18628,4539
1300,518
4856,3933
3421,134
3933,1972
1729,2129
3124,113
14815,4851
8096,4109
388,409
9887,2093
16183,1978
8063,1717
9670,1866
313,235
7352,4365
710,3843
4146,3958
7288,408
3351,1997
818,2622
10472,1965
18294,3323
7387,387
18863,5695
4429,4246
7507,4653
1688,226
3288,894
5536,4981
10954,3402
12991,4825
16193,1326
9408,2216
3121,5857
5719,5627
17412,2302
15452,1099
4344,351
16431,3369
12110,4029
9426,543
16896,5391
7517,4001
14337,2351
17463,2240
18390,4320
13970,2557
15157,3810
14088,2778
17431,2702
91,3582
18735,3042
18110,2990
4930,4016
84,1822
8442,4880
2091,2844
7941,922
2894,3168
3866,4267
8873,902
3912,2922
1966,863
11006,2787
11990,1237
687,21
4818,5653
12570,765
6131,2292
9997,2745
8249,3145
2283,920
4580,1516
12092,1140
3220,1244
17031,5942
11224,2084
19161,3392
816,27
10976,1982
3567,793
13324,823
16865,3206
19055,3905
1118,365
1467,4683
6111,1266
9958,3167
9679,3752
16257,3323
17329,1620
3693,151
1155,1186
15296,1070
9542,3454
5822,2826
11445,1679
3776,1317
6,5298
4118,1054
18285,3879
13481,3631
9224,1078
12760,3117
18465,4978
14425,2682
6584,1836
10252,5492
18418,4408
19199,4973
17060,3273
6748,3930
16096,3755
597,262
1197,1947
7807,3685
2769,1321
15465,5578
16525,1394
694,1326
6516,3772
13102,4924
14545,3888
1930,2471
12165,3065
8899,2607
308,509
4150,2066
5187,342
7457,5908
6184,3191
9043,2736
12198,5807
4352,3863
10467,5622
14001,2862
9230,2562
16332,2288
18290,3418
2127,4863
7818,410
15810,1425
2561,4566
8741,2556
4606,188
5998,1873
14016,891
9354,504
6025,286
6066,287
18127,2084
13466,3642
10761,1531
3238,994
4659,199
3205,5018
10469,3574
19285,5790
15207,3202
15188,2960
18369,5000
4405,2534
14728,5419
6956,4178
14279,1651
16379,2642
10725,3944
8722,1351
7130,2264
4747,204
9582,519
7444,4117
13822,4566
18533,2371
17977,4368
7406,1381
3837,3366
626,2615
18115,5241
15424,3028
14261,2169
9051,479
8218,478
1382,2369
2965,4376
19443,5975
16645,1421
7309,4831
12436,1568
7510,391
1866,4633
11957,1533
6597,3090
1675,1840
2413,1769
2523,1375
9706,531
10308,2851
13348,3720
10127,561
12957,866
4441,2325
17899,2741
14065,5209
14953,5671
15178,1817
18841,5883
238,8
6900,1936
1063,121
6518,1053
13236,1570
2671,91
9941,3565
13270,2093
12425,3987
16117,2567
6669,5544
4931,216
5552,2778
11022,635
12068,717
14767,1293
16283,1324
2924,1853
3131,1365
1453,2504
6880,479
5019,221
4038,1288
557,3120
14132,903
2654,4594
14175,3259
2282,2736
6074,2486
10669,2560
542,1307
4303,1936
14659,4769
1820,1924
7601,397
4399,5616
15514,1119
15897,5021
1828,287
13630,4075
7458,5946
19290,5439
2151,159
11468,671
17893,3595
1881,1237
3309,5585
5511,5355
1576,601
13928,884
7911,414
16462,5365
317,3417
3670,1777
7662,649
2689,2844
772,25
7291,1645
3790,3764
9303,3011
5478,869
802,5502
7941,414
2161,4795
9351,5122
3902,972
18513,3811
17183,4724
8554,1580
14185,1048
5527,3390
6229,3662
13615,4867
19236,5337
9461,1503
2272,4784
5930,4534
11639,687
14409,941
18459,5645
8199,830
3627,3369
131,5
1784,3882
10306,3931
6378,5074
16195,1937
686,1920
9503,3018
1917,247
7655,2056
9971,2894
18071,5886
9519,518
10885,3988
14202,2691
8030,4562
4078,1147
16413,2015
17679,3561
17841,5609
10257,5328
5011,4735
6274,4320
2285,1023
6705,342
946,1628
11775,709
10653,605
1869,556
1129,4718
13235,1562
210,247
1462,1895
4712,3540
10997,1546
7418,2843
17915,3437
4991,2174
46,1
12032,715
5435,1656
15966,5244
4594,259
19426,5918
15670,3381
11799,894
9157,2515
10380,3425
1330,813
18241,3957
17047,1533
9055,2238
1498,397
18960,5364
2463,3523
8810,2407
14732,2051
16430,1564
6945,687
5859,4212
18584,5235
7281,4019
18974,5420
12826,5433
18099,4439
9665,827
10704,3148
13702,2071
12298,2281
9189,4281
17041,3007
18175,2936
7550,5348
18737,4137
5528,261
6682,5538
5662,261
17295,1611
6149,379
13574,1512
5438,2438
7506,5426
15885,1225
6576,4738
8025,3547
9606,2475
12873,1815
3113,733
12435,1589
5692,261
3424,5321
9532,5155
11082,4770
643,3400
4547,173
130,371
9920,541
9622,884
4080,1461
9484,3394
12319,4797
6603,2777
17320,1617
3808,4156
3259,4880
2796,2904
16787,3783
15037,4110
13048,1415
9739,2573
2571,3725
8347,1854
3921,4218
4154,2699
250,264
9369,2481
9981,5489
6435,318
16544,2685
11179,3898
3586,148
14310,4131
18121,4123
10261,2281
11102,645
9168,4827
12898,3699
5250,242
14604,5517
6791,1269
4101,190
8573,453
3289,2786
1785,1826
2232,71
14116,5204
9749,793
2751,636
6187,1505
10001,1014
18334,3076
14192,5199
17683,1803
6771,4939
1533,3453
17042,5190
10104,3586
11138,1399
9221,1024
14309,2751
1745,5029
2822,3670
18894,4581
3044,107
6745,4657
12137,1103
2204,2345
6770,3933
5818,1234
4806,2988
6129,5822
11979,3900
16807,2290
3443,1509
10041,3422
3079,1232
2562,713
13367,1652
12226,4716
17661,1798
2092,949
6457,2281
1075,107
3688,909
3354,5759
10056,670
18770,5053
16485,3528
11695,2986
7173,916
6908,2153
8735,2046
8107,2477
2883,889
8114,423
14055,4281
1944,677
17962,4735
15080,1042
19044,3720
1905,160
15048,5668
18176,2220
3198,119
1300,1514
18564,4022
11432,1421
15174,1054
18431,4432
11958,713
16049,1254
18083,3160
7969,5522
1331,46
4068,160
2127,3363
18044,2451
17052,2605
9994,2397
15491,1111
18590,3149
7473,2847
11907,2064
13851,3296
2858,3060
13897,1197
12971,1971
5357,4514
5787,3344
10824,2073
9518,2818
14633,1238
11367,780
5732,4576
10491,1109
13665,1978
18548,3273
4750,5418
19189,5521
9003,2345
12076,2408
19342,5763
1706,1397
8175,3654
12370,1165
18232,4730
3376,1306
7015,814
494,2531
1468,293
10446,585
1837,1853
3557,3569
15891,4212
2637,5289
13325,3199
5868,276
18452,4100
1747,58
7110,1990
11413,724
2618,2014
13375,5945
12864,2989
10476,585
14614,972
3440,136
2710,4986
4746,1111
13371,2039
13092,2624
12545,765
17877,3576
7620,1688
17212,4125
7652,2165
16215,2215
9389,3296
16158,3401
14697,3077
19323,4716
3246,1209
10458,1295
16934,2841
14322,921
11309,909
130,3701
17325,1908
6538,3238
10027,5431
17140,3848
2850,5531
9175,492
1957,2281
17191,2093
2036,3328
2029,2157
14071,1460
3243,5233
9786,1777
10345,3461
136,109
14444,3139
12682,3641
14050,1522
15734,3581
3706,1143
471,2250
7763,410
3482,1435
14075,5901
5632,2735
10637,4959
4190,209
17565,5286
13866,3283
17821,4717
4232,1374
3903,152
12299,4226
2158,69
2199,70
7290,4512
17331,4301
15607,2843
11741,700
10982,648
14631,4254
16742,1462
2244,4916
15350,1497
16659,1427
17980,3434
9148,4657
13465,845
4134,435
17171,1575
11398,711
13717,1066
11664,3836
6752,1611
7185,4122
16448,1365
17224,1586
16221,2894
8173,4199
9061,689
7386,3065
1224,3934
3091,2694
16974,4040
18804,5924
9518,2281
16895,4686
2777,3443
13785,4741
11211,3113
2649,5917
14297,1883
54,2
15331,4614
16478,4748
11411,5618
11493,5428
2527,4207
14781,1703
11270,660
10370,2847
19298,4338
2388,76
3780,2515
9002,3276
4387,5179
546,60
4020,1221
5625,2987
5604,2110
679,1343
5522,2485
12743,4377
13620,4650
7376,4955
8193,1013
15867,3439
7866,618
579,358
2537,1488
6482,2234
15704,1166
7,4104
14303,1647
12744,4952
15170,1232
3253,123
3098,3218
8103,3190
14548,4861
13844,4516
5592,1884
8298,433
19070,3144
15617,1170
15018,2531
17342,3230
5816,1777
318,1872
3821,3963
15693,1165
10156,1332
11842,4218
16910,1506
1629,158
9910,1276
18958,4781
12084,718
11155,1975
2622,1545
3083,442
10280,994
2775,97
9770,1646
6177,3045
14021,1910
321,4398
17927,1947
17672,3118
14747,2953
13828,4898
18176,2651
6684,3226
16364,1346
15267,4682
4374,1644
13271,816
3455,3589
6120,4581
15812,1772
5700,1551
16593,2337
18351,4345
17308,3780
7227,2872
9534,4156
17428,4828
5824,274
19390,5885
455,25
3454,139
2351,277
5635,752
4358,2989
3647,5637
14218,2208
15969,5489
6654,3360
14498,4477
13619,1125
6688,2944
8980,2442
11151,647
19416,5204
8528,5516
2754,5770
2587,2624
4569,176
6847,4694
8119,2113
6322,1840
4574,2240
17385,5289
12736,1946
8890,2899
19101,3099
10082,554
7034,1487
7834,2102
7178,485
11837,2264
11969,3881
11560,1232
8481,5296
18459,2319
2712,5894
4773,3739
16218,5038
9931,543
14373,3785
5906,999
2060,2706
12827,3353
2672,5714
8045,420
94,3378
7526,2484
3682,854
9009,877
13778,4514
18239,2144
10250,2366
9577,580
11488,1864
6493,4300
13957,3698
2480,2861
18960,2843
19035,4680
4229,619
5366,819
13535,4914
1035,37
6872,5235
18475,3710
15309,4422
11393,664
3834,5166
17470,1939
1315,3245
3839,814
18541,3017
17500,4033
3305,126
14012,4694
529,1747
13210,808
11150,4851
135,130
19243,5918
11084,4231
14836,2862
5273,2883
15223,1056
6320,3567
13550,849
15368,5352
115,1356
2544,1317
5443,261
1612,556
10851,623
6878,2555
12604,2287
40,4565
6179,302
17022,1533
2087,4232
9857,704
8100,1550
1544,48
1282,48
2443,80
681,582
14177,2236
1383,2574
3365,126
4951,5060
5560,2135
5202,2427
7628,5877
18963,2844
114,2420
13987,3078
9277,2465
17761,2222
1862,2959
7669,401
1084,413
5170,610
10453,2024
3729,938
2469,338
18771,3963
6331,1581
3528,2345
1928,5649
2458,2431
10796,4083
12301,3925
2313,3770
3448,137
7040,3209
17568,3116
19051,3199
10964,634
11628,3832
7543,3271
11358,3190
13973,2375
4754,708
14382,1082
15421,4157
51,512
16590,5770
13284,2503
6940,884
3201,4178
16843,4903
16146,5729
17944,4692
5198,2792
16066,5211
15713,3403
18333,2932
3814,3065
6271,1664
7028,889
10103,1779
10689,4320
12981,4572
15061,2659
10439,3391
6442,4929
15427,3948
14730,4774
4009,1062
3570,3644
13431,836
11691,1097
18893,2747
17998,5278
4841,1592
4780,3568
16762,5072
16810,3800
277,50
3795,729
10407,5546
11933,4013
1802,1298
10427,2226
13567,4265
15064,1802
16550,1402
8859,1281
16204,4929
11985,3422
18423,4114
6582,371
2207,71
10966,4197
10422,5265
16467,1367
1523,2822
1017,210
1196,2427
5962,2383
6944,4924
3551,2439
92,4592
8399,4679
2764,4311
1902,374
12822,1263
7235,377
1641,3982
6682,5863
5261,242
3130,2567
7127,1783
12918,2664
7572,4119
12444,5225
7069,1778
785,210
1967,1119
2975,185
12801,3018
9031,583
11553,3741
15013,1032
12141,3911
18942,4463
14480,946
17188,3328
4569,2701
7277,2077
12688,3491
16327,2245
1915,555
7011,5341
13434,837
2122,67
6960,3309
8013,2118
1741,375
3489,1695
11319,662
5830,1809
1276,46
17069,1542
11621,2690
5430,377
10349,575
8273,5613
12456,1047
17020,5972
8317,435
8162,3530
7761,3186
5713,5546
15149,1054
7296,383
2525,83
799,242
15458,1809
18028,5947
549,67
5182,433
6012,2580
3624,176
3261,124
5639,1840
7170,2903
17726,1825
3264,772
7665,4013
8439,3407
10533,5364
1995,4590
10307,1611
12332,3963
4604,3960
1259,3209
11818,709
18780,3838
18807,5661
10223,570
12200,5914
16066,1641
14906,4463
5537,4515
9811,5729
15045,5561
3312,3041
13251,3307
4722,2087
5488,866
4476,2620
9725,1232
8267,4589
15633,2698
1008,715
3562,1876
470,2537
16547,3792
10057,658
1903,813
10110,1982
15315,1076
5435,2144
14208,3724
8105,1036
118,2085
5029,4085
11617,1900
13724,1810
5873,276
10508,715
13569,2461
470,443
4983,707
6963,1596
18700,2515
18946,5954
4431,5829
8803,4168
1970,4078
13090,1645
18136,3870
6940,831
6386,1211
15749,2068
16657,2216
18687,4912
111,5586
178,392
7762,2336
16067,2350
6557,3695
2314,1794
15407,3243
12224,4540
527,5649
17110,3100
13752,5305
11056,2748
7233,652
15605,1134
9695,561
10658,608
7292,1232
13937,2991
12438,2375
9716,849
15927,4568
11930,3662
6985,1489
4393,5671
7719,3928
10341,1840
3076,2093
1959,1579
7131,4697
16682,2407
18390,2608
13846,1533
11313,2158
4633,3064
19218,4682
17203,4738
13576,891
5260,3162
6476,2901
18638,3060
8750,3513
13569,851
14076,2345
6149,3445
6364,1155
7107,5400
9662,3780
18719,5119
16864,3178
16528,3229
14437,2509
123,2108
17993,1982
16446,4358
2977,3561
1175,692
17797,3733
70,3
16207,1309
417,3494
17229,4215
1327,3715
3731,236
13722,4634
8295,5161
16674,3404
10769,3175
11851,2160
8081,479
7171,1978
10493,1025
9490,2333
505,116
3063,2931
15373,5432
19423,5972
16572,4066
3077,2048
9259,2585
14164,3639
14126,903
15180,5010
8243,433
4577,2485
11614,1816
5557,1947
2999,2515
11406,4526
5898,3179
5137,2300
5169,4467
14601,5683
7815,2965
6600,418
127,3115
10951,1852
5123,3533
17434,3815
8970,2990
10589,4654
18753,2743
15537,4092
13264,1638
14151,909
12291,4286
2120,452
4494,2958
4355,170
13818,2197
16502,3431
17533,1727
2610,87
8253,4480
5423,1731
3561,309
12253,3213
12886,4846
16482,3718
5761,3416
7817,917
9104,4094
12361,2746
13944,3999
8365,4694
12460,4445
1816,4363
10928,5409
5780,433
3562,884
6125,1599
10732,4716
10517,590
19056,4218
18816,4731
1495,1689
3338,3246
17216,5002
17990,3642
6560,5849
8427,445
7078,362
2119,3209
17597,4879
13465,3748
14923,3774
3037,1978
17288,4474
10220,3578
18866,5383
14320,3481
11274,5241
5212,2554
12659,2537
3149,3882
14567,1106
14890,4765
2770,5017
10553,1694
18393,3823
17567,1795
14838,5514
7467,645
8790,2725
18040,2015
3903,4694
16589,4099
5670,2092
13046,889
13963,2281
9436,621
928,278
2794,99
14943,1743
3969,4001
8893,2853
14772,1861
17430,1682
12270,5771
9947,544
18529,4808
3830,2122
1884,63
10277,2176
874,4364
10875,3034
11893,2788
14159,1819
6354,630
10244,3167
1772,2481
5363,255
672,2136
13810,3328
17179,2221
11322,720
2354,1116
11251,4452
10351,2475
1738,618
2087,772
12832,5632
17849,2955
1338,3128
612,2270
6140,297
14462,1978
7784,1237
10655,607
15902,4808
16812,5029
866,5011
19100,3819
10554,3184
9359,5231
16167,3012
1776,2199
4637,851
7486,4404
13890,5320
10445,5119
9006,4554
12525,762
4763,209
3610,4202
12421,2102
927,1850
2259,74
1481,3190
8568,4328
617,870
25,3964
12131,808
14010,891
18482,2844
2860,2169
95,7
18321,2926
12176,3210
14519,4151
11446,890
15644,2082
6696,878
12766,3426
4793,209
818,752
16188,2145
1274,1557
4531,209
4104,2616
10910,1260
1273,1332
4666,1565
10815,4406
19103,4251
10107,4319
2985,2406
17650,3229
5582,261
16796,5569
12377,3442
14433,943
13025,3663
10117,2913
2918,5506
8579,679
9580,5714
9707,4735
12221,3868
2083,1672
12733,5706
1689,55
18125,3872
18815,2629
15308,5492
7572,3908
12185,1178
13145,3206
13446,2380
13347,4064
4445,2104
2724,2607
10401,578
1669,3725
17617,2126
16388,3091
13561,3269
15975,1232
656,5254
11470,3303
12218,722
4625,4142
8205,5699
18405,2357
4774,1232
13452,1232
13563,4254
10887,629
12501,1949
6484,1479
18163,2420
17743,1834
6836,5314
15273,2249
3514,790
9859,537
18214,2358
8778,4406
14831,5287
7768,571
4683,2403
13108,4963
4242,4912
13022,1247
11817,5050
16884,1736
528,5984
14788,3870
18589,2420
19060,4257
999,3125
8987,4930
15907,1232
10729,2463
7114,4103
12880,790
16035,3861
14497,1627
467,2483
10391,3407
17010,2979
3319,3301
1608,2802
3666,5102
11429,2093
3385,2608
12595,779
12170,3259
3092,1043
8697,3262
13084,2633
6090,1686
15367,1079
16384,3641
16981,1645
12791,5040
1418,1365
11927,3474
16927,3102
14991,1731
16875,2912
13869,873
17909,4889
11326,1564
25,3427
2461,2115
6502,849
4385,5324
18036,3883
9452,512
952,30
993,31
4658,4924
16999,2574
2267,1468
8984,1575
10085,1364
10941,4732
13706,1232
11961,5313
18632,3540
17553,1820
9297,4142
7552,4059
1867,1884
16091,2025
17236,3052
11804,5487
10269,5214
4634,1840
6222,4191
2946,3045
10413,1206
1319,3183
12410,2264
11706,1165
8106,1585
16122,1496
6896,348
3241,869
14485,946
14111,4677
11843,2567
7619,4880
10324,575
16779,2934
6846,1924
1404,3671
19430,5748
4813,5346
1506,915
5138,2662
11273,3353
3274,1167
13883,2194
10004,1509
281,309
19181,5394
18102,3674
4193,161
5022,5870
14282,5848
16192,5244
225,185
11018,3773
5937,773
15813,2215
1867,4462
7166,2437
18064,4321
19296,4593
6211,2473
16460,5409
14658,3102
9782,534
14408,2173
17959,2992
7776,4059
14698,1188
13278,4837
4100,5423
1977,284
2758,95
7641,1390
6665,2801
6849,5362
4048,537
9326,4051
17051,3756
15943,2796
4090,1702
17987,2946
471,1880
16971,3238
16264,3376
17763,3992
9812,534
15706,4546
13306,819
12046,2471
1222,1290
11177,3779
11552,2902
17892,3059
18895,5723
13057,1054
1060,5843
6965,410
5413,1688
18900,3788
14813,5618
14522,4880
15754,1180
9527,900
2721,5639
16200,4680
17263,3423
35,1326
17957,4743
18107,2058
12862,3565
14875,4402
219,100
916,28
5940,2494
18443,5390
9162,4343
9470,2244
7180,375
15156,1611
10302,1054
4557,2992
10376,1757
9827,2481
16131,2981
7889,1037
15377,4239
1813,172
3524,4808
4412,1298
8662,1926
17402,5810
19124,5909
16937,1509
5784,1550
7145,4676
17472,2607
18656,4343
8521,4138
15914,2350
3968,503
9582,556
14222,2093
18227,2136
10054,551
12012,927
15341,1899
4009,4449
18061,2598
18498,3353
7629,709
18592,2988
16620,3680
1933,65
2631,2847
7925,2922
1149,5618
2427,4737
18610,3944
11934,4592
7154,3984
2675,5024
15562,2433
12610,3828
3546,1318
1963,65
2813,235
13468,3859
7575,2701
11341,1230
17838,3091
12758,2945
12381,743
2035,318
5402,5554
8146,423
19340,4355
3928,5934
17582,5730
8136,3118
7277,5114
413,5711
2722,1406
1609,102
8047,3046
5538,2567
5274,242
13118,2325
5919,946
9107,3965
17895,4133
8502,1347
823,1795
8836,469
1926,159
3395,344
17499,5853
13030,1165
12840,3485
14511,1175
12078,718
7296,2481
12634,4548
6192,2394
3238,1299
9781,4259
5844,5094
17909,1937
8736,2867
11477,2945
16542,5412
6950,531
15103,2403
12029,2869
11535,3300
7152,3082
10765,615
7888,1430
9094,481
525,5312
10795,2709
1824,390
9809,2678
8386,3400
7887,5931
3360,4271
11620,2068
14030,1787
10165,5696
17928,2687
11904,5210
2563,4112
6959,593
13780,4995
5633,3877
18618,2575
9621,1287
10722,5240
7735,4197
11952,713
12785,1468
3495,1813
12043,831
18715,2693
10585,4188
17135,5121
2565,2845
11481,2259
12267,724
782,26
424,318
6310,305
16795,5992
18004,4752
13200,4312
1130,709
12964,3281
2384,740
18898,2750
17638,4402
13882,1865
9766,1237
4976,695
1328,2387
4810,1157
402,909
1856,62
7587,2390
7155,481
10319,5358
1492,2229
19345,5317
10115,4023
12276,786
14091,3328
18662,5260
651,1771
5718,2621
6306,1071
11172,699
12101,3414
12292,730
18262,5326
18725,3330
9069,908
15185,5521
7754,409
1289,715
8488,2848
5991,3130
9563,662
3221,4596
19108,4973
7408,3155
9063,3722
3287,2183
2672,4539
7319,831
17491,1857
8888,688
13403,833
16116,2805
15486,2601
16331,4679
17549,5245
15921,2529
1003,2199
11643,1381
17109,4192
10562,4688
7181,4280
15369,2955
14290,2733
12375,741
6536,3761
6032,286
839,263
2749,413
6073,287
8356,985
3774,2836
5252,2575
14187,2985
4369,4931
8868,4543
2288,4899
5087,229
18065,3418
17480,4485
4840,2981
445,5412
5796,1857
9853,5288
12902,793
8939,1161
355,42
18488,2962
3772,4833
16170,1297
18224,2135
2720,2462
16598,4218
10151,1720
4275,2421
7570,1365
6831,4409
1375,3252
10938,787
4244,1795
15768,1667
12647,4596
2571,3278
6816,344
13111,4700
13388,3288
6554,344
8231,1232
11207,4560
12399,3713
17760,5010
4029,271
7348,3773
14232,2862
1706,2426
15803,2792
18874,5226
4015,2093
1377,1204
448,2461
7256,4184
13440,1384
13613,3756
13936,999
10705,1316
14521,1652
16556,2248
9735,3481
10707,608
11160,1896
12921,3421
5378,2232
6017,647
12985,2093
11698,3642
17666,1941
19210,4929
18405,2280
6748,344
14072,3115
16190,1494
5558,1237
8891,473
2678,91
4725,2202
12199,5506
9494,3395
12257,1512
9841,1224
12420,752
6119,3933
8049,3015
4205,631
11399,2420
12104,5619
4537,3090
1577,2904
4879,575
9020,479
5651,3306
11437,2123
360,496
6963,3507
12477,1636
11337,1138
5026,221
15593,5718
10727,4592
3172,1134
3182,1822
18369,3508
18006,3456
10434,583
15833,2926
9050,479
7706,4904
13530,4013
1097,358
8607,2353
3333,5374
14763,1669
11428,5578
7873,5017
3824,5611
18986,3857
17053,4477
12414,5794
14479,2849
15356,3122
8737,4304
18372,3405
3826,961
14280,919
3428,134
19274,5428
7268,3338
143,1154
11015,4069
17625,5053
10120,4156
8738,4125
4528,2172
882,1493
18146,4001
3206,2946
4964,4954
13436,3388
14212,2855
17471,2142
11698,2032
11854,2545
15159,2177
7685,593
19211,5264
9133,3873
15218,2757
5139,232
8564,4884
11811,2848
16446,4041
7357,5608
9460,2955
9699,1251
18097,3708
16643,2111
3865,3117
1977,5200
6832,3693
15715,1469
8036,419
8791,2015
11021,635
4541,2353
45,2258
5577,1747
11881,1493
14438,1454
18278,2184
12130,2197
3336,3712
18882,5331
108,4300
2116,67
5194,1228
5335,2399
15873,3748
3899,3825
1483,1817
2333,1987
7116,1358
4129,315
2238,5133
1920,128
10311,3104
4638,192
1389,5565
10109,1657
3572,397
18649,2477
2071,2926
3899,4175
828,2495
12697,1089
4271,556
10965,2931
10507,2053
14418,3215
2213,5611
5785,891
4759,495
9418,2274
6541,3843
4774,4001
13910,1469
4433,3708
13927,884
7910,414
12430,5067
13779,2706
7120,2015
1502,5226
11175,647
16142,4299
1371,47
8787,1626
12899,792
103,2747
8491,544
2697,5781
4020,1445
4321,619
15112,3380
6211,302
15232,1984
15106,3565
15474,1517
17848,4023
8053,1257
5604,3273
7357,4937
6837,4901
5379,4094
12533,1758
12872,1978
14203,4673
10502,1843
17728,1827
11353,4867
4030,978
4837,512
2070,3939
10695,4867
14909,2620
7486,5697
12238,1059
2852,4914
6983,4322
753,361
10193,684
5556,1138
3856,2518
8811,5379
11361,4169
13580,2600
5669,261
19289,5923
11152,797
11248,1259
14884,2159
16503,1379
670,484
10372,807
14988,4202
3087,1374
7646,1791
6199,1365
17613,3351
15734,3268
14987,2287
5565,261
10260,1505
2044,4946
3219,4684
2935,4925
18482,2982
7446,390
13198,1343
13781,3421
15493,1112
1363,2518
7216,867
19003,5313
8581,4112
9586,1187
18895,2747
3783,4618
19348,5698
9964,3964
7280,478
8423,678
18522,2357
719,2015
19041,2922
8124,5714
13172,2350
99,2307
13070,4325
1270,583
12158,1025
5979,1725
130,839
18630,2829
14478,2544
18819,4980
4383,5148
6876,3404
3366,142
16375,3398
14604,4346
1368,367
12190,721
15631,1180
10152,5489
8908,3702
12125,2955
4351,3331
14599,969
10958,634
13458,4033
5411,867
14265,5819
8416,1927
12509,851
965,5208
48,1564
15571,5451
8312,823
18005,4066
10410,1933
19130,4441
18586,5509
5561,4194
16965,1520
8611,3307
16861,2860
18461,3528
13924,1180
18246,3374
8915,3718
10699,2975
6609,5288
3851,1853
485,2477
8131,2855
5512,2208
3512,1606
10544,593
13720,2289
11096,1106
6068,3594
14673,3146
6407,4780
14791,3367
3385,518
4377,3747
3916,154
581,91
12756,3710
4984,1715
17067,4025
9142,1788
15093,4082
1485,497
15910,4112
2690,4773
271,50
152,358
17077,3400
9178,5767
14402,939
16898,2122
10081,845
5067,787
14555,4564
9173,2390
11296,1113
4302,166
11726,697
15652,2891
14780,4682
13964,4096
5299,1295
14764,1705
2835,2279
9430,511
16878,3348
8910,475
17641,4273
841,2623
8119,5049
16068,1264
106,713
14345,940
2796,2701
6024,423
6369,3841
16309,1326
15211,1054
11732,3521
11914,1283
5176,4463
11798,5272
16486,1373
10823,677
10028,5132
3954,3374
1182,41
12851,1048
19105,5403
17935,3565
18773,4664
6794,2677
9766,2099
3221,3230
14105,4462
11104,3521
8506,1307
19175,5583
11074,2366
7937,4762
16681,1440
2419,2727
11235,971
17840,4617
3094,3805
11204,2597
5703,3175
12809,2111
14621,972
9341,2458
256,791
18834,4135
19393,5819
4579,177
10680,2038
6127,3129
2190,746
19108,5835
13201,807
16563,5891
6702,3037
17249,3186
12269,4210
13121,1982
12952,2173
4261,5321
5357,4766
14326,3252
7636,5722
6493,3987
2251,2496
19034,4142
13346,2450
11104,1561
2859,100
13977,5700
15011,2015
2681,5463
17667,5173
10702,992
14895,1840
11455,3481
540,684
9857,4579
11099,1567
13974,4089
1868,829
450,1141
9433,2531
3846,891
3910,152
6119,4311
11356,4606
9217,4404
11856,4929
14650,5577
1107,135
7936,1237
6843,5281
18531,2366
10253,4929
9998,1936
13165,5798
7193,375
1241,2020
10095,556
9336,504
15136,2437
5795,2093
6545,339
1075,38
16455,1365
255,1962
17349,5779
13768,2277
15979,4819
5325,2329
11194,649
18663,2643
7869,550
9161,4071
6031,4440
17837,5718
741,5238
12828,1840
2365,76
5722,652
17886,3136
3603,4300
15196,4531
17873,4594
7214,5924
15230,3361
15638,2432
17646,5369
13960,4325
61,2
1549,429
8314,5488
5874,4614
17011,4040
8764,1752
9134,531
1424,2420
10354,1732
11465,711
7500,5914
11404,2687
1491,609
190,8
6824,4584
13422,835
3647,5137
5161,369
14785,1001
10060,854
9442,1973
12057,5322
10971,711
13414,2822
13629,4696
14934,3726
4910,3352
12933,5932
2045,3238
11823,4899
17110,1551
3161,117
8305,433
10765,2713
5266,3172
1164,2442
10980,4587
11395,665
18485,5484
12304,3859
11375,952
10178,4084
15619,5118
9652,1759
8167,849
15271,1402
12542,2869
12929,4069
8622,3873
10955,1682
12424,1867
7553,397
2515,2197
8500,3883
18488,2348
15633,2922
4845,2152
2849,4702
3217,2654
7757,577
10021,1225
15814,5185
4417,170
7464,5428
10795,619
14009,2607
11022,810
13518,4999
5598,854
14951,1023
6439,2224
17762,1840
11043,1098
7331,2805
11269,4824
16059,2922
16784,5807
